test_id,adult_males,subadult_males,adult_females,juveniles,pups
1149,5,4,5,15,5
1150,5,4,3,15,3
1151,5,4,26,15,11
1152,5,4,30,9,52
1153,5,4,26,15,11
1154,5,4,35,9,37
1155,5,4,1,15,1
1156,5,4,38,23,65
1157,5,4,14,5,16
1158,5,4,26,15,11
1159,5,4,15,2,22
1160,5,4,26,15,1
1161,5,4,28,2,1
1162,5,4,32,7,35
1163,5,4,1,15,1
1164,5,4,8,3,24
1165,5,4,55,17,105
1166,5,4,2,1,5
1167,5,4,26,15,1
1168,5,4,1,15,11
1169,5,4,12,1,28
1170,5,4,30,8,42
1171,5,4,2,1,9
1172,5,4,8,1,5
1173,5,4,56,14,86
1174,5,4,25,6,29
1175,5,4,20,2,17
1176,5,4,26,15,11
1177,5,4,4,1,4
1178,5,4,56,7,122
1179,5,4,26,15,11
1180,5,4,63,8,82
1181,5,4,5,5,18
1182,5,4,28,4,60
1183,5,4,6,3,25
1184,5,4,15,4,11
1185,1,4,1,15,8
1186,5,4,26,15,11
1187,5,4,26,2,11
1188,5,4,32,8,43
1189,5,4,18,3,17
1190,5,4,26,15,1
1191,5,4,1,15,11
1192,0,0,0,0,0
1193,5,4,26,15,11
1194,5,4,41,15,66
1195,5,4,116,49,157
1196,5,4,26,15,1
1197,5,4,26,15,11
1198,5,4,26,15,5
1199,5,4,51,25,50
1200,5,4,17,4,18
1201,5,4,1,15,11
1202,5,4,20,6,24
1203,5,4,5,15,4
1204,5,4,26,15,1
1205,5,4,26,15,11
1206,5,4,37,4,20
1207,5,4,17,3,28
1208,5,4,57,22,81
1209,5,4,8,2,10
1210,5,4,26,15,1
1211,5,4,10,9,37
1212,5,4,9,2,6
1213,5,4,7,1,6
1214,5,4,10,3,17
1215,5,4,26,15,11
1216,5,4,26,16,24
1217,5,4,6,1,24
1218,5,4,26,15,11
1219,5,4,32,11,48
1220,5,4,26,15,11
1221,5,4,4,15,1
1222,5,4,16,7,20
1223,5,4,26,15,11
1224,5,4,8,4,12
1225,5,4,6,15,19
1226,5,4,1,15,11
1227,5,4,26,15,11
1228,5,4,2,15,11
1229,5,4,18,5,37
1230,5,4,26,1,1
1231,5,4,6,1,4
1232,5,4,62,18,115
1233,5,4,7,15,26
1234,5,4,2,1,5
1235,5,4,6,3,11
1236,5,4,6,1,14
1237,5,4,26,15,11
1238,5,4,2,2,11
1239,5,4,25,7,60
1240,5,4,43,26,82
1241,5,4,17,6,19
1242,5,4,26,15,1
1243,5,4,1,1,4
1244,5,4,47,22,79
1245,5,4,1,15,11
1246,5,4,1,15,11
1247,5,4,16,1,42
1248,5,4,7,15,4
1249,5,4,3,15,11
1250,5,4,58,10,128
1251,5,4,26,3,26
1252,5,4,6,2,13
1253,5,4,16,5,24
1254,1,4,19,1,36
1255,5,4,15,3,22
1256,5,4,151,39,113
1257,5,4,55,19,152
1258,5,4,2,1,2
1259,5,4,35,13,119
1260,5,4,24,1,40
1261,5,4,22,11,38
1262,5,4,20,19,19
1263,5,4,12,3,12
1264,5,4,14,6,24
1265,5,4,46,11,73
1266,5,4,26,15,11
1267,5,4,4,2,2
1268,5,4,10,1,18
1269,0,0,0,0,0
1270,5,4,19,10,17
1271,5,4,26,15,11
1272,5,4,121,31,194
1273,5,4,26,15,11
1274,5,4,22,1,43
1275,5,4,9,15,36
1276,5,4,13,4,53
1277,5,4,4,15,9
1278,5,4,1,1,11
1279,5,4,1,15,3
1280,5,4,1,15,2
1281,5,4,12,15,29
1282,5,4,26,15,2
1283,5,4,72,7,79
1284,5,4,29,8,67
1285,5,4,6,15,4
1286,5,4,2,15,1
1287,5,4,113,172,342
1288,5,4,35,27,93
1289,5,4,13,2,13
1290,5,4,26,15,11
1291,5,4,19,4,27
1292,5,4,2,15,2
1293,5,4,1,1,3
1294,5,4,3,15,6
1295,5,4,13,4,20
1296,5,4,6,15,14
1297,5,4,1,1,4
1298,5,4,6,15,10
1299,5,4,26,15,11
1300,5,4,31,6,29
1301,5,4,58,12,57
1302,5,4,58,7,102
1303,5,4,29,10,84
1304,5,4,1,15,2
1305,5,4,6,15,13
1306,5,4,26,15,11
1307,5,4,2,1,11
1308,5,4,2,15,4
1309,5,4,7,15,12
1310,5,4,13,2,25
1311,5,4,5,1,7
1312,5,4,26,15,11
1313,5,4,1,15,11
1314,0,0,0,0,0
1315,5,4,3,15,3
1316,5,4,11,5,17
1317,5,4,3,1,13
1318,5,4,50,10,89
1319,5,4,17,2,10
1320,5,4,1,15,1
1321,5,4,13,5,19
1322,5,4,40,1,32
1323,5,4,19,14,35
1324,5,4,120,40,198
1325,5,4,3,1,1
1326,5,4,2,15,6
1327,5,4,26,15,11
1328,5,4,2,15,2
1329,5,4,26,15,11
1330,5,4,58,20,110
1331,5,4,2,15,4
1332,5,4,26,15,11
1333,5,4,1,15,1
1334,5,4,198,60,356
1335,5,4,26,15,11
1336,5,4,3,1,11
1337,5,4,26,15,11
1338,5,4,79,32,131
1339,5,4,20,7,40
1340,5,4,26,15,11
1341,5,4,13,1,21
1342,5,4,13,1,22
1343,5,4,14,4,66
1344,5,4,6,15,6
1345,5,4,44,15,73
1346,5,4,2,1,7
1347,5,4,26,15,11
1348,5,4,21,6,9
1349,5,4,26,15,1
1350,5,4,63,21,86
1351,5,4,35,9,48
1352,5,4,13,2,24
1353,5,4,50,12,94
1354,5,4,26,15,4
1355,5,4,1,15,1
1356,5,4,26,15,11
1357,5,4,7,1,4
1358,5,4,45,5,60
1359,5,4,50,17,51
1360,5,4,49,9,110
1361,5,4,1,1,3
1362,5,4,73,22,171
1363,5,4,7,15,4
1364,5,4,2,1,9
1365,5,4,26,15,11
1366,5,4,61,11,177
1367,5,4,1,15,2
1368,5,4,26,7,42
1369,5,4,97,26,115
1370,5,4,22,3,24
1371,5,4,3,15,6
1372,5,4,7,4,10
1373,5,4,66,47,96
1374,5,4,101,31,126
1375,5,4,1,15,3
1376,5,4,7,4,16
1377,5,4,1,15,11
1378,5,4,9,15,1
1379,5,4,5,15,4
1380,5,4,5,3,15
1381,5,4,9,15,9
1382,5,4,41,8,47
1383,5,4,26,15,11
1384,5,4,1,15,1
1385,5,4,1,1,1
1386,5,4,23,8,30
1387,5,4,26,15,1
1388,5,4,26,15,1
1389,5,4,15,1,24
1390,5,4,15,2,10
1391,5,4,16,5,8
1392,5,4,26,15,11
1393,5,4,2,15,11
1394,5,4,1,1,8
1395,5,4,16,6,27
1396,5,4,15,4,44
1397,5,4,74,10,111
1398,5,4,26,15,11
1399,5,4,59,23,51
1400,5,4,8,3,4
1401,5,4,26,15,1
1402,5,4,5,15,6
1403,5,4,16,3,23
1404,5,4,3,3,9
1405,5,4,41,26,121
1406,5,4,1,15,4
1407,5,4,35,2,13
1408,5,4,2,15,1
1409,5,4,32,13,67
1410,5,4,26,15,11
1411,5,4,103,25,193
1412,5,4,26,15,11
1413,5,4,28,7,15
1414,5,4,140,38,116
1415,5,4,95,104,298
1416,5,4,292,92,537
1417,5,4,2,1,6
1418,5,4,4,1,3
1419,5,4,69,1,84
1420,5,4,43,8,151
1421,5,4,41,5,72
1422,5,4,26,15,11
1423,5,4,12,2,10
1424,5,4,26,15,11
1425,5,4,5,1,1
1426,5,4,16,15,12
1427,5,4,9,2,3
1428,5,4,26,15,11
1429,5,4,26,15,11
1430,5,4,131,32,215
1431,5,4,2,15,6
1432,5,4,26,15,11
1433,5,4,6,15,5
1434,5,4,1,15,11
1435,5,4,2,1,6
1436,5,4,10,15,10
1437,5,4,1,2,6
1438,5,4,3,2,1
1439,5,4,4,15,6
1440,5,4,17,8,33
1441,5,4,1,15,1
1442,5,4,26,15,1
1443,5,4,2,15,11
1444,5,4,22,5,16
1445,5,4,40,16,64
1446,5,4,26,15,11
1447,5,4,26,15,11
1448,5,4,26,15,11
1449,5,4,53,13,159
1450,5,4,38,21,107
1451,5,4,7,15,17
1452,5,4,5,2,5
1453,5,4,4,1,8
1454,5,4,17,15,31
1455,5,4,26,15,11
1456,5,4,6,5,9
1457,5,4,26,15,11
1458,5,4,26,15,2
1459,5,4,2,15,3
1460,5,4,6,1,12
1461,5,4,25,2,72
1462,5,4,26,15,11
1463,5,4,11,5,22
1464,5,4,14,6,35
1465,5,4,45,13,30
1466,5,4,5,15,1
1467,5,4,5,1,11
1468,5,4,211,29,129
1469,5,4,1,15,11
1470,5,4,26,15,11
1471,5,4,6,15,6
1472,5,4,11,2,15
1473,5,4,26,15,11
1474,5,4,26,15,11
1475,5,4,28,9,57
1476,5,4,44,6,59
1477,5,4,26,15,11
1478,5,4,8,2,6
1479,5,4,6,15,9
1480,5,4,14,2,13
1481,5,4,1,2,3
1482,5,4,19,2,5
1483,5,4,10,3,17
1484,5,4,12,6,25
1485,5,4,1,15,5
1486,5,4,77,13,151
1487,5,4,10,8,11
1488,5,4,2,15,2
1489,5,4,30,3,25
1490,5,4,26,15,11
1491,5,4,26,15,11
1492,5,4,94,40,85
1493,5,4,80,43,230
1494,5,4,48,6,31
1495,5,4,4,15,6
1496,5,4,16,8,31
1497,5,4,125,39,127
1498,5,4,26,15,11
1499,5,4,5,15,1
1500,1,4,195,95,365
1501,5,4,30,20,57
1502,5,4,5,15,4
1503,5,4,1,15,11
1504,5,4,3,15,7
1505,5,4,5,1,3
1506,5,4,26,15,1
1507,5,4,2,15,11
1508,5,4,74,9,79
1509,5,4,1,15,6
1510,5,4,6,2,10
1511,5,4,3,15,11
1512,5,4,131,21,152
1513,5,4,155,40,186
1514,5,4,36,13,113
1515,5,4,48,5,77
1516,5,4,5,15,14
1517,5,4,26,15,11
1518,5,4,180,77,373
1519,5,4,1,15,2
1520,5,4,8,2,18
1521,5,4,7,3,16
1522,5,4,25,18,60
1523,5,4,26,1,3
1524,5,4,26,2,14
1525,5,4,3,4,10
1526,5,4,1,15,11
1527,5,4,26,15,2
1528,5,4,26,15,1
1529,5,4,3,15,10
1530,5,4,107,34,162
1531,5,4,54,17,124
1532,5,4,11,15,18
1533,5,4,2,15,2
1534,5,4,5,15,8
1535,5,4,26,15,11
1536,5,4,74,23,75
1537,5,4,1,1,8
1538,5,4,82,13,149
1539,5,4,7,15,1
1540,5,4,6,2,13
1541,5,4,7,15,3
1542,5,4,2,15,2
1543,5,4,21,4,24
1544,5,4,4,1,3
1545,5,4,6,15,14
1546,5,4,15,7,63
1547,5,4,27,9,53
1548,5,4,4,1,6
1549,5,4,58,20,97
1550,5,4,1,15,11
1551,5,4,104,48,139
1552,5,4,9,1,8
1553,5,4,34,6,106
1554,5,4,11,1,20
1555,5,4,25,3,42
1556,5,4,8,5,37
1557,5,4,26,15,11
1558,5,4,61,13,103
1559,5,4,6,2,20
1560,5,4,6,15,6
1561,5,4,7,15,13
1562,5,4,16,3,12
1563,5,4,22,7,30
1564,5,4,2,1,3
1565,5,4,7,1,8
1566,5,4,7,1,13
1567,5,4,26,15,11
1568,5,4,100,28,76
1569,5,4,26,15,11
1570,5,4,13,1,21
1571,5,4,1,15,7
1572,5,4,4,1,1
1573,5,4,12,1,16
1574,5,4,26,15,11
1575,5,4,26,15,11
1576,5,4,40,12,96
1577,5,4,3,2,8
1578,5,4,11,4,23
1579,5,4,27,9,47
1580,5,4,3,2,7
1581,5,4,1,1,1
1582,5,4,5,15,12
1583,5,4,262,67,384
1584,5,4,136,52,139
1585,5,4,230,66,221
1586,5,4,6,15,1
1587,5,4,18,3,26
1588,5,4,59,10,121
1589,5,4,6,15,12
1590,5,4,32,6,29
1591,5,4,9,5,18
1592,5,4,1,15,1
1593,5,4,37,16,104
1594,5,4,26,15,2
1595,5,4,26,15,1
1596,5,4,26,15,11
1597,5,4,53,17,95
1598,5,4,8,1,10
1599,5,4,4,15,11
1600,5,4,39,7,27
1601,5,4,19,5,37
1602,5,4,12,15,23
1603,5,4,227,73,308
1604,5,4,22,4,13
1605,5,4,26,15,11
1606,5,4,1,1,9
1607,5,4,3,15,3
1608,5,4,1,15,2
1609,5,4,2,15,10
1610,5,4,55,12,76
1611,5,4,8,2,23
1612,5,4,26,15,11
1613,5,4,32,19,82
1614,5,4,3,1,4
1615,5,4,41,5,92
1616,5,4,3,2,1
1617,5,4,26,15,11
1618,5,4,135,65,193
1619,5,4,7,15,16
1620,5,4,5,1,5
1621,5,4,1,15,2
1622,5,4,8,15,14
1623,1,4,82,19,138
1624,5,4,30,20,103
1625,5,4,3,1,2
1626,5,4,26,15,11
1627,5,4,26,15,1
1628,5,4,8,3,8
1629,5,4,26,15,11
1630,5,4,2,15,2
1631,5,4,8,2,12
1632,5,4,1,15,11
1633,5,4,26,15,11
1634,5,4,26,15,1
1635,5,4,12,5,25
1636,5,4,43,15,88
1637,5,4,4,15,3
1638,5,4,6,1,3
1639,5,4,159,83,301
1640,5,4,8,2,11
1641,5,4,54,5,95
1642,5,4,8,1,3
1643,5,4,2,4,7
1644,5,4,26,15,11
1645,5,4,3,15,4
1646,5,4,26,15,11
1647,5,4,25,6,68
1648,5,4,1,15,1
1649,5,4,10,2,29
1650,5,4,4,15,4
1651,5,4,10,5,39
1652,5,4,26,15,11
1653,5,4,71,21,44
1654,5,4,26,15,11
1655,5,4,8,1,13
1656,5,4,9,3,13
1657,5,4,9,1,6
1658,5,4,3,1,4
1659,5,4,2,15,5
1660,5,4,18,6,20
1661,5,4,26,15,11
1662,5,4,16,13,32
1663,5,4,2,15,1
1664,5,4,11,2,14
1665,5,4,23,5,21
1666,5,4,1,1,5
1667,1,4,66,36,133
1668,5,4,2,1,4
1669,5,4,2,15,8
1670,5,4,26,15,1
1671,5,4,11,24,49
1672,5,4,3,15,5
1673,5,4,26,15,11
1674,5,4,40,10,28
1675,5,4,1,15,5
1676,5,4,47,19,91
1677,5,4,116,45,85
1678,5,4,8,3,2
1679,5,4,3,15,2
1680,5,4,15,5,24
1681,5,4,105,40,180
1682,5,4,15,3,21
1683,5,4,7,3,24
1684,5,4,29,4,71
1685,5,4,15,3,16
1686,5,4,357,547,1639
1687,5,4,14,4,25
1688,0,0,0,0,0
1689,5,4,8,15,11
1690,5,4,68,35,148
1691,5,4,8,5,29
1692,5,4,15,1,19
1693,5,4,4,15,1
1694,5,4,1,15,11
1695,5,4,3,15,2
1696,5,4,4,2,5
1697,5,4,1,15,11
1698,5,4,6,1,6
1699,5,4,26,15,11
1700,5,4,9,2,14
1701,5,4,89,19,100
1702,5,4,6,1,10
1703,5,4,7,15,8
1704,1,4,37,13,79
1705,5,4,5,1,14
1706,5,4,26,15,11
1707,5,4,1,2,5
1708,5,4,32,5,56
1709,5,4,506,222,569
1710,5,4,26,15,2
1711,5,4,26,15,5
1712,5,4,7,15,3
1713,5,4,103,29,132
1714,5,4,15,15,66
1715,5,4,6,7,26
1716,5,4,12,1,12
1717,5,4,8,2,5
1718,5,4,26,15,1
1719,5,4,234,97,462
1720,5,4,5,1,6
1721,5,4,26,15,1
1722,5,4,54,10,62
1723,5,4,26,2,86
1724,5,4,8,15,2
1725,5,4,3,2,4
1726,5,4,1,2,1
1727,5,4,18,3,37
1728,5,4,30,8,15
1729,5,4,26,15,11
1730,5,4,50,13,74
1731,5,4,6,15,12
1732,5,4,2,15,5
1733,5,4,106,38,214
1734,5,4,31,5,68
1735,5,4,2,1,11
1736,5,4,81,17,116
1737,5,4,26,15,11
1738,5,4,26,15,1
1739,5,4,26,15,3
1740,5,4,107,59,233
1741,5,4,59,11,152
1742,5,4,5,1,11
1743,5,4,26,15,11
1744,5,4,10,15,10
1745,5,4,26,15,4
1746,5,4,87,8,34
1747,5,4,3,15,6
1748,5,4,1,15,11
1749,5,4,31,22,69
1750,5,4,12,10,30
1751,5,4,4,2,9
1752,5,4,16,4,63
1753,5,4,6,15,2
1754,5,4,3,15,1
1755,5,4,12,2,11
1756,5,4,5,1,6
1757,5,4,28,5,19
1758,5,4,8,10,8
1759,5,4,21,8,34
1760,5,4,102,28,188
1761,5,4,26,2,80
1762,5,4,5,1,2
1763,5,4,2,15,6
1764,5,4,139,58,352
1765,5,4,3,15,3
1766,5,4,26,15,1
1767,5,4,2,7,10
1768,5,4,26,15,11
1769,5,4,28,10,40
1770,5,4,26,15,11
1771,5,4,12,2,20
1772,5,4,5,15,2
1773,5,4,3,15,17
1774,5,4,8,3,18
1775,5,4,16,15,17
1776,5,4,7,1,9
1777,5,4,20,1,35
1778,5,4,26,15,11
1779,5,4,114,43,137
1780,5,4,3,1,2
1781,5,4,7,15,2
1782,5,4,1,15,3
1783,5,4,30,8,61
1784,5,4,1,15,11
1785,5,4,5,2,11
1786,5,4,26,15,2
1787,5,4,7,1,17
1788,5,4,11,2,11
1789,5,4,18,3,21
1790,5,4,1,15,1
1791,5,4,6,15,10
1792,5,4,26,15,11
1793,5,4,14,2,22
1794,5,4,18,1,16
1795,5,4,26,15,11
1796,5,4,13,4,25
1797,5,4,12,2,11
1798,5,4,115,30,102
1799,5,4,25,4,32
1800,5,4,52,17,63
1801,5,4,50,14,89
1802,5,4,13,15,4
1803,5,4,7,15,16
1804,5,4,10,2,8
1805,5,4,34,9,19
1806,5,4,15,10,18
1807,5,4,17,5,17
1808,5,4,59,19,93
1809,5,4,2,1,5
1810,5,4,75,13,131
1811,5,4,2,15,1
1812,5,4,9,1,16
1813,5,4,36,15,76
1814,5,4,6,1,2
1815,5,4,73,29,90
1816,5,4,50,30,122
1817,5,4,2,1,5
1818,5,4,182,149,597
1819,5,4,2,15,3
1820,5,4,1,15,11
1821,5,4,26,15,11
1822,5,4,19,4,25
1823,5,4,26,15,1
1824,5,4,26,15,1
1825,5,4,45,11,79
1826,5,4,7,15,13
1827,5,4,26,15,11
1828,5,4,26,15,11
1829,5,4,15,4,38
1830,5,4,53,8,77
1831,5,4,14,1,29
1832,5,4,8,15,7
1833,5,4,2,15,11
1834,5,4,11,4,15
1835,5,4,17,2,13
1836,5,4,2,1,8
1837,5,4,1,15,3
1838,5,4,1,15,1
1839,5,4,26,15,6
1840,5,4,21,15,28
1841,5,4,26,15,1
1842,5,4,26,15,11
1843,5,4,126,21,214
1844,5,4,42,10,79
1845,5,4,1,1,11
1846,5,4,26,15,11
1847,5,4,23,5,33
1848,5,4,5,1,14
1849,5,4,45,30,76
1850,5,4,29,6,40
1851,5,4,74,15,84
1852,5,4,28,5,28
1853,5,4,102,14,40
1854,5,4,26,15,11
1855,5,4,1,15,11
1856,5,4,91,23,93
1857,5,4,18,5,13
1858,5,4,187,39,91
1859,5,4,26,15,1
1860,5,4,3,15,4
1861,5,4,26,15,1
1862,5,4,9,3,17
1863,5,4,11,1,13
1864,5,4,8,2,4
1865,5,4,10,15,5
1866,5,4,4,6,7
1867,5,4,26,15,11
1868,5,4,26,15,11
1869,5,4,20,3,17
1870,5,4,3,15,1
1871,5,4,26,15,11
1872,5,4,19,5,17
1873,5,4,26,15,1
1874,5,4,4,15,11
1875,5,4,7,15,25
1876,5,4,1,15,1
1877,5,4,4,1,1
1878,5,4,23,7,10
1879,5,4,39,2,18
1880,5,4,7,15,14
1881,5,4,24,2,25
1882,5,4,20,1,34
1883,5,4,10,3,17
1884,5,4,6,15,2
1885,5,4,1,15,13
1886,5,4,12,5,17
1887,5,4,7,1,5
1888,5,4,21,9,77
1889,5,4,6,15,12
1890,5,4,26,15,11
1891,5,4,26,15,11
1892,5,4,106,12,238
1893,5,4,49,12,77
1894,5,4,8,5,7
1895,5,4,16,2,17
1896,5,4,6,3,7
1897,5,4,1,1,2
1898,5,4,12,1,9
1899,5,4,26,15,1
1900,5,4,26,15,1
1901,5,4,26,15,11
1902,5,4,12,1,18
1903,5,4,40,10,53
1904,5,4,26,15,1
1905,5,4,2,15,3
1906,5,4,1,1,3
1907,5,4,26,15,2
1908,5,4,16,1,10
1909,5,4,26,15,11
1910,5,4,1,1,11
1911,5,4,21,3,24
1912,5,4,5,15,2
1913,5,4,9,1,12
1914,5,4,14,2,18
1915,5,4,44,7,129
1916,5,4,4,15,9
1917,5,4,26,15,11
1918,5,4,26,15,11
1919,5,4,236,82,251
1920,5,4,17,5,14
1921,5,4,1,15,11
1922,5,4,43,6,77
1923,5,4,4,15,11
1924,5,4,6,15,1
1925,5,4,24,7,17
1926,5,4,26,15,11
1927,5,4,2,15,1
1928,5,4,18,15,14
1929,5,4,26,15,11
1930,5,4,21,4,18
1931,5,4,26,15,11
1932,5,4,5,15,11
1933,5,4,49,16,57
1934,5,4,49,19,73
1935,5,4,15,8,28
1936,5,4,26,15,11
1937,5,4,4,1,10
1938,5,4,13,8,40
1939,5,4,273,110,463
1940,5,4,14,15,12
1941,5,4,37,6,81
1942,5,4,26,15,11
1943,5,4,61,9,68
1944,5,4,10,6,17
1945,5,4,26,15,11
1946,5,4,146,44,309
1947,5,4,1,15,11
1948,5,4,26,15,11
1949,5,4,168,74,291
1950,5,4,2,1,8
1951,5,4,26,15,1
1952,5,4,19,2,30
1953,5,4,18,3,19
1954,5,4,24,9,42
1955,5,4,26,15,11
1956,5,4,19,7,39
1957,5,4,4,1,2
1958,5,4,4,15,8
1959,5,4,145,83,349
1960,5,4,57,29,72
1961,5,4,29,11,43
1962,5,4,1,15,5
1963,5,4,2,2,11
1964,5,4,103,36,183
1965,5,4,4,2,9
1966,5,4,21,7,40
1967,5,4,39,14,49
1968,5,4,20,2,73
1969,5,4,12,3,4
1970,5,4,10,15,17
1971,5,4,26,15,11
1972,5,4,2,15,1
1973,5,4,26,15,11
1974,5,4,34,17,102
1975,5,4,28,15,58
1976,5,4,74,6,132
1977,5,4,26,15,3
1978,5,4,1,15,11
1979,5,4,201,105,757
1980,5,4,12,1,22
1981,5,4,85,28,167
1982,5,4,26,15,11
1983,5,4,1,15,3
1984,5,4,7,2,17
1985,5,4,28,7,30
1986,5,4,24,3,22
1987,5,4,3,15,1
1988,5,4,37,10,21
1989,5,4,3,15,5
1990,5,4,26,15,11
1991,5,4,7,1,2
1992,5,4,1,15,1
1993,5,4,2,15,11
1994,5,4,7,1,6
1995,5,4,3,1,1
1996,5,4,25,9,48
1997,5,4,7,1,39
1998,5,4,3,15,5
1999,5,4,5,1,3
2000,5,4,26,15,1
2001,5,4,1,15,11
2002,5,4,4,15,5
2003,5,4,26,15,11
2004,5,4,26,15,11
2005,5,4,6,2,9
2006,5,4,26,15,11
2007,5,4,26,15,11
2008,5,4,7,9,25
2009,5,4,18,6,25
2010,5,4,9,15,28
2011,5,4,5,2,5
2012,5,4,2,15,3
2013,5,4,26,15,1
2014,5,4,2,15,11
2015,5,4,1,1,7
2016,5,4,78,21,177
2017,5,4,1,15,11
2018,5,4,7,2,9
2019,5,4,46,6,44
2020,5,4,6,1,5
2021,5,4,1,15,1
2022,5,4,2,15,5
2023,5,4,1,15,11
2024,5,4,14,6,17
2025,5,4,42,11,36
2026,5,4,22,3,29
2027,5,4,43,5,55
2028,5,4,23,9,38
2029,5,4,57,2,76
2030,5,4,25,3,45
2031,5,4,8,3,4
2032,5,4,9,1,26
2033,5,4,19,2,16
2034,5,4,4,2,3
2035,5,4,17,4,64
2036,5,4,3,15,1
2037,5,4,26,15,11
2038,5,4,69,18,110
2039,5,4,1,15,2
2040,5,4,8,3,2
2041,5,4,26,15,11
2042,5,4,14,2,27
2043,5,4,14,15,9
2044,5,4,3,2,3
2045,5,4,68,16,64
2046,5,4,2,15,1
2047,5,4,44,13,106
2048,5,4,60,18,187
2049,5,4,4,15,3
2050,5,4,33,2,73
2051,5,4,98,16,53
2052,5,4,2,15,1
2053,5,4,1,15,11
2054,5,4,4,15,1
2055,1,4,45,4,74
2056,5,4,26,15,11
2057,5,4,38,5,78
2058,5,4,189,123,483
2059,5,4,26,1,11
2060,5,4,15,3,23
2061,5,4,29,7,29
2062,5,4,27,15,28
2063,5,4,26,15,11
2064,5,4,12,6,16
2065,5,4,5,1,4
2066,5,4,2,15,2
2067,5,4,10,1,14
2068,5,4,9,3,6
2069,5,4,47,6,66
2070,5,4,14,3,10
2071,5,4,26,15,11
2072,5,4,24,1,47
2073,5,4,1,15,1
2074,5,4,155,78,133
2075,5,4,30,4,71
2076,5,4,26,15,11
2077,5,4,26,15,11
2078,5,4,17,6,34
2079,5,4,36,12,27
2080,5,4,2,1,1
2081,5,4,26,15,11
2082,5,4,26,15,11
2083,5,4,1,15,2
2084,5,4,7,1,6
2085,5,4,39,6,78
2086,5,4,26,15,2
2087,5,4,1,1,1
2088,5,4,35,5,8
2089,5,4,26,15,11
2090,5,4,55,12,30
2091,5,4,75,27,223
2092,5,4,5,1,11
2093,5,4,19,2,17
2094,5,4,10,2,3
2095,5,4,28,3,34
2096,5,4,12,5,14
2097,5,4,2,15,5
2098,5,4,22,3,41
2099,5,4,26,15,11
2100,5,4,46,27,143
2101,5,4,11,2,5
2102,5,4,34,30,120
2103,5,4,40,20,56
2104,5,4,26,15,11
2105,5,4,17,1,21
2106,5,4,45,7,46
2107,5,4,24,1,39
2108,5,4,5,2,11
2109,5,4,19,9,24
2110,5,4,42,8,99
2111,5,4,2,1,7
2112,5,4,88,33,124
2113,5,4,1,15,11
2114,5,4,3,1,2
2115,5,4,1,15,11
2116,5,4,2,15,2
2117,5,4,26,15,1
2118,5,4,26,15,11
2119,5,4,3,15,6
2120,5,4,26,15,1
2121,5,4,1,15,1
2122,5,4,21,15,40
2123,5,4,26,15,1
2124,5,4,1,15,4
2125,5,4,1,2,4
2126,5,4,45,11,73
2127,5,4,40,4,59
2128,5,4,149,18,163
2129,5,4,26,15,3
2130,5,4,34,5,80
2131,5,4,2,15,1
2132,5,4,26,15,11
2133,5,4,3,15,2
2134,5,4,3,15,11
2135,5,4,11,2,14
2136,5,4,61,7,43
2137,5,4,17,2,21
2138,5,4,96,14,227
2139,5,4,3,1,17
2140,5,4,26,15,11
2141,5,4,14,15,13
2142,5,4,6,15,5
2143,5,4,98,27,143
2144,5,4,82,14,98
2145,5,4,13,2,43
2146,5,4,1,15,11
2147,5,4,19,4,15
2148,5,4,1,15,2
2149,5,4,3,1,5
2150,5,4,21,5,30
2151,5,4,11,15,15
2152,5,4,13,2,29
2153,5,4,21,2,48
2154,5,4,3,1,2
2155,5,4,8,3,16
2156,5,4,26,15,11
2157,5,4,6,15,13
2158,5,4,31,50,163
2159,5,4,26,15,1
2160,5,4,3,1,4
2161,5,4,3,15,1
2162,5,4,6,8,3
2163,5,4,26,15,11
2164,5,4,9,1,12
2165,5,4,61,39,42
2166,5,4,1,15,2
2167,5,4,11,1,19
2168,5,4,26,15,11
2169,5,4,3,1,1
2170,5,4,26,15,11
2171,5,4,8,3,18
2172,5,4,9,15,15
2173,5,4,2,1,2
2174,5,4,4,2,17
2175,5,4,34,4,37
2176,5,4,20,4,51
2177,5,4,16,7,33
2178,5,4,4,1,1
2179,5,4,10,4,4
2180,5,4,26,15,11
2181,5,4,19,1,4
2182,5,4,4,15,4
2183,5,4,27,23,105
2184,5,4,68,12,82
2185,5,4,5,15,4
2186,5,4,23,9,33
2187,5,4,6,15,12
2188,5,4,26,15,11
2189,5,4,26,15,11
2190,5,4,26,15,11
2191,5,4,62,10,87
2192,5,4,24,4,26
2193,5,4,26,15,11
2194,5,4,8,2,34
2195,5,4,3,2,12
2196,1,4,1,15,2
2197,5,4,26,15,11
2198,5,4,2,15,5
2199,5,4,18,15,19
2200,5,4,7,15,5
2201,5,4,5,15,24
2202,5,4,26,15,11
2203,0,0,0,0,0
2204,5,4,16,4,17
2205,5,4,2,15,1
2206,5,4,6,1,7
2207,5,4,26,15,11
2208,5,4,4,15,5
2209,5,4,2,15,11
2210,5,4,26,15,11
2211,5,4,21,7,61
2212,5,4,4,4,18
2213,5,4,26,15,11
2214,5,4,35,16,36
2215,5,4,1,15,1
2216,5,4,26,15,11
2217,5,4,23,6,22
2218,5,4,107,29,191
2219,5,4,3,15,2
2220,5,4,19,8,15
2221,5,4,190,67,491
2222,5,4,5,15,11
